"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"382626","Mr.","Martin","O","Groth","M","martin.groth@comcast.net","Joesph Groth","Krysta Groth","Rivera","11/9/1965","12:13:05 AM","51.75","60","3/9/2013","Q1","H1","2013","3","March","Mar","9","Saturday","Sat","4.39","98328","18%","006-11-7525","215-806-8188","Shenandoah","Schuylkill","Shenandoah","PA","17976","Northeast","mogroth","U+>g|b33T_UK+"
"821660","Mr.","Gaston","U","Madden","M","gaston.madden@microsoft.com","Mathew Madden","Deana Madden","Eiland","7/24/1986","09:52:35 AM","31.03","84","7/1/2016","Q3","H2","2016","7","July","Jul","1","Friday","Fri","1.07","157999","20%","610-87-1531","210-409-1528","Lumberton","Lumberton","Lumberton","TX","77711","South","gumadden","3#TNkJ5?nMItj"
"474478","Mr.","Mohamed","E","Mingo","M","mohamed.mingo@cox.net","Jacob Mingo","Karlyn Mingo","Houser","11/29/1980","01:56:24 PM","36.68","73","1/23/2009","Q1","H1","2009","1","January","Jan","23","Friday","Fri","8.52","163378","17%","046-15-6722","212-575-1473","Grand Island","Erie","Grand Island","NY","14072","Northeast","memingo","scpE/dUPB\|**8"
"706864","Prof.","Cleo","P","Cortes","M","cleo.cortes@aol.com","Felipe Cortes","Laureen Cortes","Cason","4/16/1960","01:35:19 PM","57.32","50","3/24/2012","Q1","H1","2012","3","March","Mar","24","Saturday","Sat","5.35","175822","27%","304-37-9263","270-929-6163","Pittsburg","Laurel","Pittsburg","KY","40755","South","cpcortes","An[Re;E4}os*8"
"129446","Ms.","Ninfa","U","Elliott","F","ninfa.elliott@aol.com","Adan Elliott","Maude Elliott","Labelle","6/2/1984","03:43:15 AM","33.18","42","4/27/2011","Q2","H1","2011","4","April","Apr","27","Wednesday","Wed","6.26","105578","8%","370-37-9178","316-301-8325","Arma","Crawford","Arma","KS","66712","Midwest","nuelliott","nQm+&Fph74JFu"
"346832","Mrs.","Elease","M","Gaitan","F","elease.gaitan@walmart.com","Levi Gaitan","Sallie Gaitan","Tait","1/24/1995","07:57:39 PM","22.52","57","12/26/2016","Q4","H2","2016","12","December","Dec","26","Monday","Mon","0.59","188097","27%","681-24-5915","314-947-8987","De Kalb","Buchanan","De Kalb","MO","64440","Midwest","emgaitan","Y[-^NL/&l"
"647312","Mr.","Bud","I","Cambell","M","bud.cambell@apple.com","August Cambell","Jaye Cambell","Roop","7/8/1971","05:59:08 PM","46.09","71","9/17/1997","Q3","H2","1997","9","September","Sep","17","Wednesday","Wed","19.87","62016","15%","548-99-8264","216-251-4273","Bradner","Wood","Bradner","OH","43406","Midwest","bicambell","geu94P\:7GYAXm"
"832406","Mr.","Jordan","O","Otoole","M","jordan.otoole@exxonmobil.com","Porter Otoole","Etha Otoole","Heim","2/8/1991","01:46:12 AM","26.48","58","6/15/2017","Q2","H1","2017","6","June","Jun","15","Thursday","Thu","0.12","145832","26%","443-27-9807","212-677-6115","Nicholville","St. Lawrence","Nicholville","NY","12965","Northeast","jootoole","2*|ZB[&D+"
"295298","Hon.","Anibal","L","Honeycutt","M","anibal.honeycutt@gmail.com","Travis Honeycutt","Hyun Honeycutt","Cullen","11/4/1970","09:48:24 AM","46.76","53","4/11/1999","Q2","H1","1999","4","April","Apr","11","Sunday","Sun","18.31","87658","0%","050-02-2322","209-497-3485","Los Angeles","Los Angeles","Los Angeles","CA","90082","West","alhoneycutt","wuGm}.<V\<l{1"
"907652","Mr.","Rene","Y","Sessoms","M","rene.sessoms@gmail.com","Margarito Sessoms","Johnnie Sessoms","Washington","11/16/1987","12:07:22 AM","29.72","90","7/5/2017","Q3","H2","2017","7","July","Jul","5","Wednesday","Wed","0.06","152364","24%","304-37-7579","209-782-5677","Mountain Ranch","Calaveras","Mountain Ranch","CA","95246","West","rysessoms","MPVJ$Kek"
"456388","Ms.","Vernice","A","Sarabia","F","vernice.sarabia@charter.net","Frances Sarabia","Ronna Sarabia","Elgin","4/16/1967","05:25:23 PM","50.32","59","4/11/2016","Q2","H1","2016","4","April","Apr","11","Monday","Mon","1.3","157690","23%","148-23-3565","252-215-8092","Fayetteville","Cumberland","Fayetteville","NC","28303","South","vasarabia","C<QGJ~9!2"
"313530","Mr.","Chad","U","Beebe","M","chad.beebe@gmail.com","Bud Beebe","Kathline Beebe","Kohler","1/16/1994","12:19:32 AM","23.55","87","11/5/2016","Q4","H2","2016","11","November","Nov","5","Saturday","Sat","0.73","61291","9%","650-62-3907","240-689-7887","Linkwood","Dorchester","Linkwood","MD","21835","South","cubeebe","zK_D{syu"
"443962","Mrs.","Lynsey","O","Perrine","F","lynsey.perrine@gmail.com","Ezequiel Perrine","Verlene Perrine","Chandler","10/5/1970","05:03:27 PM","46.84","55","2/4/2009","Q1","H1","2009","2","February","Feb","4","Wednesday","Wed","8.48","83245","23%","465-99-5208","701-881-0480","Milton","Cavalier","Milton","ND","58260","Midwest","loperrine","SIf0w5*p4Jh;h"
"961360","Ms.","Hattie","M","Ferrer","F","hattie.ferrer@gmail.com","Rosario Ferrer","Justine Ferrer","Hoye","10/12/1961","10:48:58 AM","55.83","42","1/23/1987","Q1","H1","1987","1","January","Jan","23","Friday","Fri","30.53","100567","1%","532-71-0901","262-392-9784","Madison","Dane","Madison","WI","53792","Midwest","hmferrer","BLCPtAC~"
"620892","Mr.","Louis","S","Mccusker","M","louis.mccusker@microsoft.com","Reuben Mccusker","Mandy Mccusker","Burkes","6/3/1986","04:32:52 PM","31.17","90","4/4/2008","Q2","H1","2008","4","April","Apr","4","Friday","Fri","9.32","151695","25%","039-74-7655","239-401-2706","Kissimmee","Osceola","Kissimmee","FL","34747","South","lsmccusker","xAXK::Tkws#!fs5"
"237946","Prof.","Garfield","P","Cagle","M","garfield.cagle@gmail.com","Bud Cagle","Roselee Cagle","Arena","2/19/1993","08:13:43 PM","24.45","85","12/15/2015","Q4","H2","2015","12","December","Dec","15","Tuesday","Tue","1.62","135528","26%","267-99-5064","207-988-4004","Lagrange","Penobscot","Lagrange","ME","4453","Northeast","gpcagle","kreE:L+v:6"
"430558","Mr.","Omar","R","Borrego","M","omar.borrego@gmail.com","Bryon Borrego","Phuong Borrego","Mikell","11/5/1994","03:05:44 AM","22.74","76","5/3/2017","Q2","H1","2017","5","May","May","3","Wednesday","Wed","0.24","96780","7%","064-02-2777","236-814-8798","Berryville","Clarke","Berryville","VA","22611","South","orborrego","ctyI70LJU4%CHSk"
"189210","Mr.","Joshua","C","Guyette","M","joshua.guyette@gmail.com","Kelly Guyette","Suzanne Guyette","Geary","11/9/1963","10:57:18 AM","53.75","61","8/29/1997","Q3","H2","1997","8","August","Aug","29","Friday","Fri","19.93","158719","20%","640-29-7836","209-603-8512","Grimes","Colusa","Grimes","CA","95950","West","jcguyette","SDK0q9s$JE1*"
"716368","Ms.","Jada","S","Labrecque","F","jada.labrecque@hotmail.com","Forest Labrecque","Adina Labrecque","Butterworth","11/11/1987","04:01:41 AM","29.73","56","6/28/2009","Q2","H1","2009","6","June","Jun","28","Sunday","Sun","8.09","167465","9%","427-99-6309","205-724-3099","Montgomery","Montgomery","Montgomery","AL","36104","South","jslabrecque","hIE1nO-\FJ7ehNh"
"781106","Drs.","Rosita","N","Stahl","F","rosita.stahl@hotmail.com","Anderson Stahl","Georgene Stahl","Rayburn","6/5/1987","06:19:30 PM","30.17","50","7/27/2009","Q3","H2","2009","7","July","Jul","27","Monday","Mon","8.01","67545","24%","226-99-4041","207-880-1862","Addison","Washington","Addison","ME","4606","Northeast","rnstahl","iXv3~~-t<zF"
"215994","Mr.","Booker","U","Duren","M","booker.duren@gmail.com","Bennett Duren","Ozella Duren","Constantine","7/8/1966","12:53:03 AM","51.09","67","7/12/2015","Q3","H2","2015","7","July","Jul","12","Sunday","Sun","2.05","168843","30%","427-99-9404","304-271-6720","Sutton","Braxton","Sutton","WV","26601","South","buduren","9SWyS@N!jS\G@%!"
"793630","Mrs.","Aurora","K","Mcwhirter","F","aurora.mcwhirter@ibm.com","Chase Mcwhirter","Paz Mcwhirter","Swartz","7/21/1968","10:12:17 AM","49.05","57","5/29/1990","Q2","H1","1990","5","May","May","29","Tuesday","Tue","27.18","141342","13%","061-02-3526","907-692-9145","Nulato","Yukon-Koyukuk (CA)","Nulato","AK","99765","West","akmcwhirter","PaY%TRiJmo;s"
"669168","Mrs.","Meri","X","Wozniak","F","meri.wozniak@gmail.com","Samuel Wozniak","Kenna Wozniak","Preece","12/8/1990","12:37:22 PM","26.65","49","9/13/2016","Q3","H2","2016","9","September","Sep","13","Tuesday","Tue","0.87","137484","16%","705-18-1446","339-315-9439","Halifax","Plymouth","Halifax","MA","2338","Northeast","mxwozniak","n/FwCt/U7+$0B?"
"513418","Mr.","Dan","Z","Woodley","M","dan.woodley@gmail.com","Karl Woodley","Mitzi Woodley","Bazemore","1/28/1974","02:35:58 PM","43.53","70","4/23/2000","Q2","H1","2000","4","April","Apr","23","Sunday","Sun","17.27","163815","0%","387-33-5605","339-414-6826","Blandford","Hampden","Blandford","MA","1008","Northeast","dzwoodley","P4AxVKn0t"
"785926","Ms.","Aletha","Y","Chapman","F","aletha.chapman@walmart.com","Sebastian Chapman","Jani Chapman","Oconnor","5/9/1959","03:56:12 PM","58.26","44","1/27/1981","Q1","H1","1981","1","January","Jan","27","Tuesday","Tue","36.52","194028","9%","156-23-0163","215-615-2351","Equinunk","Wayne","Equinunk","PA","18417","Northeast","aychapman","B#$VDz0X!g#a"
"340026","Prof.","Bud","R","Prior","M","bud.prior@charter.net","Collin Prior","Chara Prior","Kingsbury","1/14/1967","05:27:26 AM","50.57","86","3/20/1988","Q1","H1","1988","3","March","Mar","20","Sunday","Sun","29.38","79254","29%","519-87-2775","314-958-2952","Queen City","Schuyler","Queen City","MO","63561","Midwest","brprior","OoZZpAu8}#Z"
"605444","Ms.","Linda","F","Velasquez","F","linda.velasquez@hotmail.com","Colin Velasquez","Fumiko Velasquez","Galligan","8/29/1995","07:19:37 AM","21.93","57","1/27/2017","Q1","H1","2017","1","January","Jan","27","Friday","Fri","0.5","97332","5%","730-28-9147","201-788-2595","Mount Holly","Burlington","Mount Holly","NJ","8060","Northeast","lfvelasquez","Acu%p0r|H6q2<N-"
"478190","Mr.","Giuseppe","V","Wayland","M","giuseppe.wayland@bp.com","Jeremiah Wayland","Jennifer Wayland","Fontanez","5/28/1967","10:20:08 PM","50.2","82","7/3/2012","Q3","H2","2012","7","July","Jul","3","Tuesday","Tue","5.07","153518","11%","198-84-0110","210-892-5465","Rio Grande City","Starr","Rio Grande City","TX","78582","South","gvwayland","CX9ds:Sg}l.}-"
"352954","Mr.","Major","D","Hopper","M","major.hopper@bp.com","Guillermo Hopper","Yuonne Hopper","Shoemake","4/28/1966","12:36:23 PM","51.28","72","2/10/2013","Q1","H1","2013","2","February","Feb","10","Sunday","Sun","4.46","83700","27%","688-24-6218","209-764-4325","Fairfax","Marin","Fairfax","CA","94930","West","mdhopper","Q*?Pmug^GE3?m"
"416326","Mr.","Garry","Q","Lovelace","M","garry.lovelace@aol.com","Jeromy Lovelace","Aiko Lovelace","Lines","4/10/1994","04:06:20 PM","23.32","87","4/9/2016","Q2","H1","2016","4","April","Apr","9","Saturday","Sat","1.3","146934","1%","624-85-3283","216-251-5384","Groveport","Franklin","Groveport","OH","43125","Midwest","gqlovelace","l4I^!{:QCi]Rrc"
"441000","Ms.","Fransisca","B","Deltoro","F","fransisca.deltoro@aol.com","Enoch Deltoro","Reva Deltoro","Crumpton","12/4/1980","05:27:57 PM","36.67","42","5/12/2007","Q2","H1","2007","5","May","May","12","Saturday","Sat","10.22","105896","15%","648-58-0609","304-570-4080","Left Hand","Roane","Left Hand","WV","25251","South","fbdeltoro","v[$&>9ZBr@}FR"
"111498","Mrs.","Wan","H","Dickman","F","wan.dickman@walmart.com","Brad Dickman","Donnette Dickman","Joslin","8/11/1990","10:51:55 AM","26.98","55","5/6/2016","Q2","H1","2016","5","May","May","6","Friday","Fri","1.23","173022","21%","704-18-5219","319-247-3360","Mount Auburn","Benton","Mount Auburn","IA","52313","Midwest","whdickman","B?lF4*6TbF}THM"
"968960","Drs.","Violette","S","Dennard","F","violette.dennard@exxonmobil.com","Morgan Dennard","Polly Dennard","Halpin","7/11/1984","12:59:54 AM","33.07","54","1/23/2009","Q1","H1","2009","1","January","Jan","23","Friday","Fri","8.52","135978","2%","642-29-5178","303-529-0196","Gunnison","Gunnison","Gunnison","CO","81231","West","vsdennard","t\h_RL%->:8-YY"
"448244","Mr.","Francis","P","Crochet","M","francis.crochet@aol.com","Mauricio Crochet","Kortney Crochet","Babin","11/7/1965","05:04:18 AM","51.76","78","1/12/2001","Q1","H1","2001","1","January","Jan","12","Friday","Fri","16.55","158489","3%","644-29-8613","252-228-0728","Selma","Johnston","Selma","NC","27576","South","fpcrochet","uga;+2W~f9gxt"
"293182","Ms.","Kiersten","Y","Corbitt","F","kiersten.corbitt@yahoo.com","Jimmy Corbitt","Sherley Corbitt","Lavergne","9/27/1966","12:14:18 AM","50.87","47","3/6/2013","Q1","H1","2013","3","March","Mar","6","Wednesday","Wed","4.4","78019","5%","182-86-1747","209-854-5794","Forest Ranch","Butte","Forest Ranch","CA","95942","West","kycorbitt","vZ^X$<x0EfSn"
"563088","Mr.","Edgardo","S","Almonte","M","edgardo.almonte@gmail.com","Quentin Almonte","Tabitha Almonte","Naughton","6/28/1990","12:30:47 AM","27.1","56","8/5/2011","Q3","H2","2011","8","August","Aug","5","Friday","Fri","5.98","78116","7%","698-16-2587","216-604-4456","Port William","Clinton","Port William","OH","45164","Midwest","esalmonte","wHM]{-|pS"
"542812","Prof.","Sebastian","K","Medlock","M","sebastian.medlock@cox.net","Antony Medlock","Troy Medlock","Hesson","12/22/1995","12:11:17 AM","21.61","56","6/14/2017","Q2","H1","2017","6","June","Jun","14","Wednesday","Wed","0.12","169926","16%","395-33-0297","339-755-5232","Weymouth","Norfolk","Weymouth","MA","2189","Northeast","skmedlock","miqhS@So"
"401982","Mr.","Armand","X","Caton","M","armand.caton@walmart.com","Thaddeus Caton","Tawanda Caton","Schick","4/14/1983","08:57:46 AM","34.31","58","8/7/2015","Q3","H2","2015","8","August","Aug","7","Friday","Fri","1.98","168199","18%","099-02-6028","236-905-9273","Cape Charles","Northampton","Cape Charles","VA","23310","South","axcaton","gcT^nK^Fw[1"
"262786","Ms.","Marlana","O","Follett","F","marlana.follett@yahoo.com","Omar Follett","Quinn Follett","Guidry","11/17/1992","11:25:05 AM","24.71","45","12/31/2013","Q4","H2","2013","12","December","Dec","31","Tuesday","Tue","3.58","102275","6%","553-99-9672","319-737-2270","Donahue","Scott","Donahue","IA","52746","Midwest","mofollett","bV~~*Wu<q/"
"532098","Prof.","Cornell","Z","Watson","M","cornell.watson@gmail.com","Bobby Watson","Krystin Watson","Oshea","8/7/1965","07:12:17 AM","52.01","72","3/14/2008","Q1","H1","2008","3","March","Mar","14","Friday","Fri","9.38","183359","25%","713-18-6040","212-908-7736","East Moriches","Suffolk","East Moriches","NY","11940","Northeast","czwatson","Lqbsyf|/Y]4"
"368294","Mr.","Devin","Z","Crum","M","devin.crum@hotmail.com","Hoyt Crum","Ricarda Crum","Johnstone","6/1/1981","08:55:30 AM","36.18","58","7/17/2013","Q3","H2","2013","7","July","Jul","17","Wednesday","Wed","4.03","119518","11%","149-23-9041","210-777-6432","Weesatche","Goliad","Weesatche","TX","77993","South","dzcrum","p:]3n;b_JiMEs"
"921700","Mr.","Ronald","Y","Gilles","M","ronald.gilles@verizon.net","Jess Gilles","Lelia Gilles","Force","1/25/1974","07:45:35 AM","43.53","65","4/24/2003","Q2","H1","2003","4","April","Apr","24","Thursday","Thu","14.27","127139","2%","722-18-1847","479-666-6653","Banks","Bradley","Banks","AR","71631","South","rygilles","64{igkxFoL*&"
"408346","Ms.","Samuel","I","Prine","F","samuel.prine@bellsouth.net","Reginald Prine","Melda Prine","Gillett","2/17/1959","12:08:05 AM","58.48","41","2/16/1997","Q1","H1","1997","2","February","Feb","16","Sunday","Sun","20.46","69598","27%","770-02-5242","209-973-2134","June Lake","Mono","June Lake","CA","93529","West","siprine","Fz8jxc6:w!<f."
"392950","Mrs.","Adrien","P","Donato","F","adrien.donato@hotmail.com","Ezekiel Donato","Bethany Donato","Emmons","3/16/1992","09:12:45 PM","25.38","59","12/19/2014","Q4","H2","2014","12","December","Dec","19","Friday","Fri","2.61","124523","14%","306-37-9086","603-827-4893","Manchester","Hillsborough","Manchester","NH","3105","Northeast","apdonato","jPBwsQ.8t6.E6L"
"901316","Drs.","Shu","R","Essex","F","shu.essex@gmail.com","Olen Essex","Nida Essex","Eldred","5/4/1968","10:53:44 PM","49.27","52","11/10/2005","Q4","H2","2005","11","November","Nov","10","Thursday","Thu","11.72","163363","13%","571-99-9455","217-730-3228","Hebron","McHenry","Hebron","IL","60034","Midwest","sressex","B-QPlQ+@5:Ij8"
"490500","Ms.","Camilla","X","Burgos","F","camilla.burgos@comcast.net","Tobias Burgos","Ria Burgos","Hills","10/4/1984","05:18:11 PM","32.84","40","5/14/2006","Q2","H1","2006","5","May","May","14","Sunday","Sun","11.21","175402","9%","401-73-5167","702-701-9952","Reno","Reno","Reno","NV","89508","West","cxburgos","Psc~H.Q]0"
"600204","Mrs.","Jacinda","C","Quijano","F","jacinda.quijano@gmail.com","Cory Quijano","Leticia Quijano","Burgett","4/14/1981","01:57:56 AM","36.31","57","4/7/2006","Q2","H1","2006","4","April","Apr","7","Friday","Fri","11.32","49201","8%","584-99-9505","209-334-4948","Berkeley","Alameda","Berkeley","CA","94701","West","jcquijano","q5fz$9@*"
"933148","Ms.","Shae","G","Danielson","F","shae.danielson@hotmail.com","Emmett Danielson","Hilde Danielson","Bazan","3/1/1988","08:43:46 AM","29.43","51","12/12/2012","Q4","H2","2012","12","December","Dec","12","Wednesday","Wed","4.63","56973","23%","507-57-2781","236-431-6393","Lignum","Culpeper","Lignum","VA","22726","South","sgdanielson","IJ0vD~b>NA#."
"861640","Hon.","Matthew","U","Roeder","M","matthew.roeder@gmail.com","Warner Roeder","Denna Roeder","Leong","1/14/1959","02:25:30 AM","58.58","81","12/27/1986","Q4","H2","1986","12","December","Dec","27","Saturday","Sat","30.61","61152","23%","636-31-1048","217-554-9382","Orland Park","Cook","Orland Park","IL","60462","Midwest","muroeder","8yt<ae5NJcPkHJX"
"917612","Mrs.","Debra","W","Ellis","F","debra.ellis@gmail.com","Mark Ellis","Marianne Ellis","Danley","5/1/1966","12:26:17 AM","51.28","51","7/2/1995","Q3","H2","1995","7","July","Jul","2","Sunday","Sun","22.09","129128","13%","449-99-2909","423-391-5045","Antioch","Davidson","Antioch","TN","37011","South","dwellis","0||:-o2M14U"
"301130","Prof.","Shelton","W","Creamer","M","shelton.creamer@aol.com","Scott Creamer","Marisha Creamer","Hastings","12/25/1973","08:12:25 AM","43.62","60","7/17/2012","Q3","H2","2012","7","July","Jul","17","Tuesday","Tue","5.03","134821","17%","405-73-2118","503-925-8169","Broadbent","Coos","Broadbent","OR","97414","West","swcreamer","D\N;dWfgLEf"
"252678","Mr.","Young","N","Montes","M","young.montes@exxonmobil.com","Lindsay Montes","Omega Montes","Rader","2/23/1972","04:57:59 PM","45.46","86","10/3/1999","Q4","H2","1999","10","October","Oct","3","Sunday","Sun","17.83","76129","27%","317-35-1785","215-892-4903","Erie","Erie","Erie","PA","16509","Northeast","ynmontes","28rX!7|v|"
"444856","Mr.","Kenneth","G","Tomas","M","kenneth.tomas@yahoo.com","Mitch Tomas","Mirta Tomas","Cavin","7/27/1975","08:24:34 AM","42.03","87","7/13/2005","Q3","H2","2005","7","July","Jul","13","Wednesday","Wed","12.05","130633","30%","335-11-5769","252-343-7984","Charlotte","Mecklenburg","Charlotte","NC","28213","South","kgtomas","w?BV.qmD}}"
"966906","Mr.","Dewayne","H","Sparks","M","dewayne.sparks@msn.com","Russ Sparks","Corrin Sparks","Jaime","1/19/1993","03:51:42 PM","24.54","58","2/17/2016","Q1","H1","2016","2","February","Feb","17","Wednesday","Wed","1.44","154075","4%","340-11-8792","202-768-2562","Washington","District of Columbia","Washington","DC","20262","South","dhsparks","0E^CApj:Yu"
"944218","Mr.","Angel","M","Pauley","M","angel.pauley@sbcglobal.net","Johnathan Pauley","Aida Pauley","Motley","6/5/1983","09:33:06 AM","34.17","76","11/16/2012","Q4","H2","2012","11","November","Nov","16","Friday","Fri","4.7","195245","20%","244-99-3003","212-832-7628","Brooklyn","Kings","Brooklyn","NY","11233","Northeast","ampauley","6eLD-aswX"
